tweet_id,author_id,brand_handle,customer_query,intent,brand_response,is_resolution
300359,BankCustomer_3359,@ChaseSupport,How do I set up 2-Factor Authentication via an Authenticator App instead of SMS? @ChaseSupport,Account_Access_Security,You can manage 2FA preferences under Profile & Settings -> Security Options -> Two-Step Verification. DM us if you need help setting up an authenticator app!,True
300360,BankCustomer_3360,@ChaseSupport,My international wire transfer sent 3 days ago still shows as pending @ChaseSupport,Wire_Transfer_Payment_Issue,International wires typically take 3-5 business days depending on intermediary banks. Please DM us your wire reference number so we can trace the transfer status: chase.com/help,True
300361,BankCustomer_3361,@ChaseSupport,ACH direct deposit from my employer didn't post to my checking account this morning @ChaseSupport,Wire_Transfer_Payment_Issue,"Direct deposits usually process by 6:00 AM EST on payment date. If your employer initiated the transfer, DM us your routing number & date so we can inspect pending clearing!",True
300362,BankCustomer_3362,@ChaseSupport,Transferred money via Zelle to wrong phone number by mistake @ChaseSupport help!,Wire_Transfer_Payment_Issue,"If the recipient has not enrolled in Zelle, the payment can be canceled in your Zelle activity tab. If already enrolled, please DM us immediately so we can assist: chase.com/help",True
300363,BankCustomer_3363,@ChaseSupport,What are the daily outgoing wire transfer limits for Chase Checking accounts? @ChaseSupport PLEASE ASSIST IMMEDIATELY!,Wire_Transfer_Payment_Issue,"Standard online wire limits vary by account tier (typically $10,000-$25,000 daily). You can check your specific limit in the app under Pay & Transfer. DM us with questions!",True
300364,BankCustomer_3364,@ChaseSupport,was charged a $35 wire fee even though the wire transfer failed @chasesupport,Wire_Transfer_Payment_Issue,"We apologize for the fee error! If a wire fails due to bank processing, wire fees are eligible for full reversal. DM us your transaction date so we can issue credit!",True
300365,BankCustomer_3365,@ChaseSupport,Lost my Chase Freedom card at a restaurant last night! Need a replacement fast @ChaseSupport,Card_Management_Issuance,"First, lock your card in the app to prevent charges! You can request a free rush replacement card under Account Services -> Replace Card. DM us if you need help!",True
300366,BankCustomer_3366,@ChaseSupport,"Received new replacement debit card in mail, how do I activate it? @ChaseSupport",Card_Management_Issuance,"You can activate your card instantly by making an ATM transaction with your PIN, or in the Mobile App under Account Services -> Activate Card. DM us if needed!",True
300367,BankCustomer_3367,@ChaseSupport,"Forgot my ATM card PIN, can I reset it online without going to a branch? @ChaseSupport",Card_Management_Issuance,Yes! You can request a PIN reset or create a new PIN in the Mobile App under Account Settings -> Manage PIN. DM us if you'd like step-by-step assistance!,True
300368,BankCustomer_3368,@ChaseSupport,"Tracking number for my new credit card says out for delivery, will signature be required? @ChaseSupport",Card_Management_Issuance,Standard credit card replacement mailings do not require a signature and will be delivered directly to your mailbox. DM us your zip code if you need tracking updates!,True
300369,BankCustomer_3369,@ChaseSupport,Can I use my digital card in Apple Pay while waiting for physical card delivery? @ChaseSupport,Card_Management_Issuance,Yes! You can push your digital card directly to Apple Pay or Google Pay instantly from the Chase app under Account Services -> Digital Wallets. DM us for help!,True
300370,BankCustomer_3370,@ChaseSupport,What are the Saturday branch operating hours for local Chase branches? @ChaseSupport,General_Banking_Inquiry,Most Chase branches operate Saturday 9:00 AM - 2:00 PM local time. You can verify exact branch hours and ATM locations using our locator at chase.com/locator,True
300371,BankCustomer_3371,@ChaseSupport,how do i download my official monthly account statement pdf for loan application? @chasesupport,General_Banking_Inquiry,You can download electronic statements anytime in Online Banking under Account Statements -> Select Month -> Download PDF. DM us if you need older archives!,True
300372,BankCustomer_3372,@ChaseSupport,What is the current APY interest rate on Chase Savings accounts? @ChaseSupport,General_Banking_Inquiry,Our interest rates vary by location and tier. You can view current APY rates for your zip code at chase.com/savings. DM us if you'd like a representative to call!,True
300373,BankCustomer_3373,@ChaseSupport,How do I order new paper checkbooks for my checking account? @ChaseSupport,General_Banking_Inquiry,"You can order checkbooks online under Account Services -> Order Checks, or via customer service. DM us your account email if you need assistance selecting check styles!",True
300374,BankCustomer_3374,@ChaseSupport,Is there a minimum daily balance requirement to waive monthly checking account fee? @ChaseSupport PLEASE ASSIST IMMEDIATELY!,General_Banking_Inquiry,"Yes, maintaining a $1,500 minimum daily balance or qualifying direct deposit waives the monthly fee. DM us to review fee waiver eligibility for your specific account!",True
300375,BankCustomer_3375,@ChaseSupport,I see a charge of $450 from an unknown vendor in New York on my debit card! @ChaseSupport,Card_Transaction_Dispute,"Security is our priority! Please lock your card immediately in the Mobile App under Account Services, then DM us your phone number so our fraud team can reach out: chase.com/help",True
300376,BankCustomer_3376,@ChaseSupport,I was charged twice for my online grocery order on my Chase Sapphire card @ChaseSupport,Card_Transaction_Dispute,We can help review duplicate charges! Pending charges often drop off automatically within 2-3 business days. Please DM us your zip code & account email so we can verify: chase.com/help,True
300377,BankCustomer_3377,@ChaseSupport,Merchant promised a refund 10 days ago but my account balance hasn't updated @ChaseSupport,Card_Transaction_Dispute,Refunds typically post within 3-5 business days after merchant processing. Please DM us your transaction date and merchant reference receipt so we can open a dispute: chase.com/help,True
300378,BankCustomer_3378,@ChaseSupport,how do i request a formal chargeback for a service that was never provided? @chasesupport,Card_Transaction_Dispute,You can file a formal transaction dispute directly in Online Banking under Account Activity -> Dispute Transaction. DM us if you need guidance through the steps!,True
300379,BankCustomer_3379,@ChaseSupport,My card was charged $15.99 for a subscription I canceled 2 months ago @ChaseSupport,Card_Transaction_Dispute,We apologize for the unwanted charge! You can block future recurring charges via the Mobile App. Send us a DM with your transaction details to review refund eligibility!,True
300380,BankCustomer_3380,@ChaseSupport,Locked out of online banking! The OTP 2FA SMS code is not sending to my phone @ChaseSupport,Account_Access_Security,"We understand how frustrating lockout can be! If SMS codes are failing, please try voice call verification or visit chase.com/recovery. Send us a DM for account review!",True
300381,BankCustomer_3381,@ChaseSupport,Received suspicious text saying my Chase account was suspended click link @ChaseSupport,Account_Access_Security,Please do NOT click any links! Chase will never text you asking for your password or PIN. Forward suspicious texts to phishing@chase.com and DM us to verify your security.,True
300382,BankCustomer_3382,@ChaseSupport,Forgot my Online Banking user ID and password reset link expired @ChaseSupport,Account_Access_Security,No worries! You can recover your User ID securely by entering your card number and SSN at chase.com/logon. Send us a DM if you need help with recovery steps!,True
300383,BankCustomer_3383,@ChaseSupport,Received security alert that someone signed into my banking app from an unknown IP address @ChaseSupport,Account_Access_Security,Please change your password immediately and review your authorized devices under Profile Settings. DM us right away if you notice any unfamiliar transactions!,True
300384,BankCustomer_3384,@ChaseSupport,How do I set up 2-Factor Authentication via an Authenticator App instead of SMS? @ChaseSupport,Account_Access_Security,You can manage 2FA preferences under Profile & Settings -> Security Options -> Two-Step Verification. DM us if you need help setting up an authenticator app!,True
300385,BankCustomer_3385,@ChaseSupport,my international wire transfer sent 3 days ago still shows as pending @chasesupport PLEASE ASSIST IMMEDIATELY!,Wire_Transfer_Payment_Issue,International wires typically take 3-5 business days depending on intermediary banks. Please DM us your wire reference number so we can trace the transfer status: chase.com/help,True
300386,BankCustomer_3386,@ChaseSupport,ACH direct deposit from my employer didn't post to my checking account this morning @ChaseSupport,Wire_Transfer_Payment_Issue,"Direct deposits usually process by 6:00 AM EST on payment date. If your employer initiated the transfer, DM us your routing number & date so we can inspect pending clearing!",True
300387,BankCustomer_3387,@ChaseSupport,Transferred money via Zelle to wrong phone number by mistake @ChaseSupport help!,Wire_Transfer_Payment_Issue,"If the recipient has not enrolled in Zelle, the payment can be canceled in your Zelle activity tab. If already enrolled, please DM us immediately so we can assist: chase.com/help",True
300388,BankCustomer_3388,@ChaseSupport,What are the daily outgoing wire transfer limits for Chase Checking accounts? @ChaseSupport,Wire_Transfer_Payment_Issue,"Standard online wire limits vary by account tier (typically $10,000-$25,000 daily). You can check your specific limit in the app under Pay & Transfer. DM us with questions!",True
300389,BankCustomer_3389,@ChaseSupport,Was charged a $35 wire fee even though the wire transfer failed @ChaseSupport,Wire_Transfer_Payment_Issue,"We apologize for the fee error! If a wire fails due to bank processing, wire fees are eligible for full reversal. DM us your transaction date so we can issue credit!",True
300390,BankCustomer_3390,@ChaseSupport,Lost my Chase Freedom card at a restaurant last night! Need a replacement fast @ChaseSupport,Card_Management_Issuance,"First, lock your card in the app to prevent charges! You can request a free rush replacement card under Account Services -> Replace Card. DM us if you need help!",True
300391,BankCustomer_3391,@ChaseSupport,"Received new replacement debit card in mail, how do I activate it? @ChaseSupport",Card_Management_Issuance,"You can activate your card instantly by making an ATM transaction with your PIN, or in the Mobile App under Account Services -> Activate Card. DM us if needed!",True
300392,BankCustomer_3392,@ChaseSupport,"forgot my atm card pin, can i reset it online without going to a branch? @chasesupport",Card_Management_Issuance,Yes! You can request a PIN reset or create a new PIN in the Mobile App under Account Settings -> Manage PIN. DM us if you'd like step-by-step assistance!,True
300393,BankCustomer_3393,@ChaseSupport,"Tracking number for my new credit card says out for delivery, will signature be required? @ChaseSupport",Card_Management_Issuance,Standard credit card replacement mailings do not require a signature and will be delivered directly to your mailbox. DM us your zip code if you need tracking updates!,True
300394,BankCustomer_3394,@ChaseSupport,Can I use my digital card in Apple Pay while waiting for physical card delivery? @ChaseSupport,Card_Management_Issuance,Yes! You can push your digital card directly to Apple Pay or Google Pay instantly from the Chase app under Account Services -> Digital Wallets. DM us for help!,True
300395,BankCustomer_3395,@ChaseSupport,What are the Saturday branch operating hours for local Chase branches? @ChaseSupport,General_Banking_Inquiry,Most Chase branches operate Saturday 9:00 AM - 2:00 PM local time. You can verify exact branch hours and ATM locations using our locator at chase.com/locator,True
300396,BankCustomer_3396,@ChaseSupport,How do I download my official monthly account statement PDF for loan application? @ChaseSupport PLEASE ASSIST IMMEDIATELY!,General_Banking_Inquiry,You can download electronic statements anytime in Online Banking under Account Statements -> Select Month -> Download PDF. DM us if you need older archives!,True
300397,BankCustomer_3397,@ChaseSupport,What is the current APY interest rate on Chase Savings accounts? @ChaseSupport,General_Banking_Inquiry,Our interest rates vary by location and tier. You can view current APY rates for your zip code at chase.com/savings. DM us if you'd like a representative to call!,True
300398,BankCustomer_3398,@ChaseSupport,How do I order new paper checkbooks for my checking account? @ChaseSupport,General_Banking_Inquiry,"You can order checkbooks online under Account Services -> Order Checks, or via customer service. DM us your account email if you need assistance selecting check styles!",True
300399,BankCustomer_3399,@ChaseSupport,is there a minimum daily balance requirement to waive monthly checking account fee? @chasesupport,General_Banking_Inquiry,"Yes, maintaining a $1,500 minimum daily balance or qualifying direct deposit waives the monthly fee. DM us to review fee waiver eligibility for your specific account!",True
300400,BankCustomer_3400,@ChaseSupport,I see a charge of $450 from an unknown vendor in New York on my debit card! @ChaseSupport,Card_Transaction_Dispute,"Security is our priority! Please lock your card immediately in the Mobile App under Account Services, then DM us your phone number so our fraud team can reach out: chase.com/help",True
300401,BankCustomer_3401,@ChaseSupport,I was charged twice for my online grocery order on my Chase Sapphire card @ChaseSupport,Card_Transaction_Dispute,We can help review duplicate charges! Pending charges often drop off automatically within 2-3 business days. Please DM us your zip code & account email so we can verify: chase.com/help,True
300402,BankCustomer_3402,@ChaseSupport,Merchant promised a refund 10 days ago but my account balance hasn't updated @ChaseSupport,Card_Transaction_Dispute,Refunds typically post within 3-5 business days after merchant processing. Please DM us your transaction date and merchant reference receipt so we can open a dispute: chase.com/help,True
300403,BankCustomer_3403,@ChaseSupport,How do I request a formal chargeback for a service that was never provided? @ChaseSupport,Card_Transaction_Dispute,You can file a formal transaction dispute directly in Online Banking under Account Activity -> Dispute Transaction. DM us if you need guidance through the steps!,True
300404,BankCustomer_3404,@ChaseSupport,My card was charged $15.99 for a subscription I canceled 2 months ago @ChaseSupport,Card_Transaction_Dispute,We apologize for the unwanted charge! You can block future recurring charges via the Mobile App. Send us a DM with your transaction details to review refund eligibility!,True
300405,BankCustomer_3405,@ChaseSupport,Locked out of online banking! The OTP 2FA SMS code is not sending to my phone @ChaseSupport,Account_Access_Security,"We understand how frustrating lockout can be! If SMS codes are failing, please try voice call verification or visit chase.com/recovery. Send us a DM for account review!",True
300406,BankCustomer_3406,@ChaseSupport,received suspicious text saying my chase account was suspended click link @chasesupport,Account_Access_Security,Please do NOT click any links! Chase will never text you asking for your password or PIN. Forward suspicious texts to phishing@chase.com and DM us to verify your security.,True
300407,BankCustomer_3407,@ChaseSupport,Forgot my Online Banking user ID and password reset link expired @ChaseSupport PLEASE ASSIST IMMEDIATELY!,Account_Access_Security,No worries! You can recover your User ID securely by entering your card number and SSN at chase.com/logon. Send us a DM if you need help with recovery steps!,True
300408,BankCustomer_3408,@ChaseSupport,Received security alert that someone signed into my banking app from an unknown IP address @ChaseSupport,Account_Access_Security,Please change your password immediately and review your authorized devices under Profile Settings. DM us right away if you notice any unfamiliar transactions!,True
300409,BankCustomer_3409,@ChaseSupport,How do I set up 2-Factor Authentication via an Authenticator App instead of SMS? @ChaseSupport,Account_Access_Security,You can manage 2FA preferences under Profile & Settings -> Security Options -> Two-Step Verification. DM us if you need help setting up an authenticator app!,True
300410,BankCustomer_3410,@ChaseSupport,My international wire transfer sent 3 days ago still shows as pending @ChaseSupport,Wire_Transfer_Payment_Issue,International wires typically take 3-5 business days depending on intermediary banks. Please DM us your wire reference number so we can trace the transfer status: chase.com/help,True
300411,BankCustomer_3411,@ChaseSupport,ACH direct deposit from my employer didn't post to my checking account this morning @ChaseSupport,Wire_Transfer_Payment_Issue,"Direct deposits usually process by 6:00 AM EST on payment date. If your employer initiated the transfer, DM us your routing number & date so we can inspect pending clearing!",True
300412,BankCustomer_3412,@ChaseSupport,Transferred money via Zelle to wrong phone number by mistake @ChaseSupport help!,Wire_Transfer_Payment_Issue,"If the recipient has not enrolled in Zelle, the payment can be canceled in your Zelle activity tab. If already enrolled, please DM us immediately so we can assist: chase.com/help",True
300413,BankCustomer_3413,@ChaseSupport,what are the daily outgoing wire transfer limits for chase checking accounts? @chasesupport,Wire_Transfer_Payment_Issue,"Standard online wire limits vary by account tier (typically $10,000-$25,000 daily). You can check your specific limit in the app under Pay & Transfer. DM us with questions!",True
300414,BankCustomer_3414,@ChaseSupport,Was charged a $35 wire fee even though the wire transfer failed @ChaseSupport,Wire_Transfer_Payment_Issue,"We apologize for the fee error! If a wire fails due to bank processing, wire fees are eligible for full reversal. DM us your transaction date so we can issue credit!",True
300415,BankCustomer_3415,@ChaseSupport,Lost my Chase Freedom card at a restaurant last night! Need a replacement fast @ChaseSupport,Card_Management_Issuance,"First, lock your card in the app to prevent charges! You can request a free rush replacement card under Account Services -> Replace Card. DM us if you need help!",True
300416,BankCustomer_3416,@ChaseSupport,"Received new replacement debit card in mail, how do I activate it? @ChaseSupport",Card_Management_Issuance,"You can activate your card instantly by making an ATM transaction with your PIN, or in the Mobile App under Account Services -> Activate Card. DM us if needed!",True
300417,BankCustomer_3417,@ChaseSupport,"Forgot my ATM card PIN, can I reset it online without going to a branch? @ChaseSupport",Card_Management_Issuance,Yes! You can request a PIN reset or create a new PIN in the Mobile App under Account Settings -> Manage PIN. DM us if you'd like step-by-step assistance!,True
300418,BankCustomer_3418,@ChaseSupport,"Tracking number for my new credit card says out for delivery, will signature be required? @ChaseSupport PLEASE ASSIST IMMEDIATELY!",Card_Management_Issuance,Standard credit card replacement mailings do not require a signature and will be delivered directly to your mailbox. DM us your zip code if you need tracking updates!,True
300419,BankCustomer_3419,@ChaseSupport,Can I use my digital card in Apple Pay while waiting for physical card delivery? @ChaseSupport,Card_Management_Issuance,Yes! You can push your digital card directly to Apple Pay or Google Pay instantly from the Chase app under Account Services -> Digital Wallets. DM us for help!,True
300420,BankCustomer_3420,@ChaseSupport,what are the saturday branch operating hours for local chase branches? @chasesupport,General_Banking_Inquiry,Most Chase branches operate Saturday 9:00 AM - 2:00 PM local time. You can verify exact branch hours and ATM locations using our locator at chase.com/locator,True
300421,BankCustomer_3421,@ChaseSupport,How do I download my official monthly account statement PDF for loan application? @ChaseSupport,General_Banking_Inquiry,You can download electronic statements anytime in Online Banking under Account Statements -> Select Month -> Download PDF. DM us if you need older archives!,True
300422,BankCustomer_3422,@ChaseSupport,What is the current APY interest rate on Chase Savings accounts? @ChaseSupport,General_Banking_Inquiry,Our interest rates vary by location and tier. You can view current APY rates for your zip code at chase.com/savings. DM us if you'd like a representative to call!,True
300423,BankCustomer_3423,@ChaseSupport,How do I order new paper checkbooks for my checking account? @ChaseSupport,General_Banking_Inquiry,"You can order checkbooks online under Account Services -> Order Checks, or via customer service. DM us your account email if you need assistance selecting check styles!",True
300424,BankCustomer_3424,@ChaseSupport,Is there a minimum daily balance requirement to waive monthly checking account fee? @ChaseSupport,General_Banking_Inquiry,"Yes, maintaining a $1,500 minimum daily balance or qualifying direct deposit waives the monthly fee. DM us to review fee waiver eligibility for your specific account!",True
300425,BankCustomer_3425,@ChaseSupport,I see a charge of $450 from an unknown vendor in New York on my debit card! @ChaseSupport,Card_Transaction_Dispute,"Security is our priority! Please lock your card immediately in the Mobile App under Account Services, then DM us your phone number so our fraud team can reach out: chase.com/help",True
300426,BankCustomer_3426,@ChaseSupport,I was charged twice for my online grocery order on my Chase Sapphire card @ChaseSupport,Card_Transaction_Dispute,We can help review duplicate charges! Pending charges often drop off automatically within 2-3 business days. Please DM us your zip code & account email so we can verify: chase.com/help,True
300427,BankCustomer_3427,@ChaseSupport,merchant promised a refund 10 days ago but my account balance hasn't updated @chasesupport,Card_Transaction_Dispute,Refunds typically post within 3-5 business days after merchant processing. Please DM us your transaction date and merchant reference receipt so we can open a dispute: chase.com/help,True
300428,BankCustomer_3428,@ChaseSupport,How do I request a formal chargeback for a service that was never provided? @ChaseSupport,Card_Transaction_Dispute,You can file a formal transaction dispute directly in Online Banking under Account Activity -> Dispute Transaction. DM us if you need guidance through the steps!,True
300429,BankCustomer_3429,@ChaseSupport,My card was charged $15.99 for a subscription I canceled 2 months ago @ChaseSupport PLEASE ASSIST IMMEDIATELY!,Card_Transaction_Dispute,We apologize for the unwanted charge! You can block future recurring charges via the Mobile App. Send us a DM with your transaction details to review refund eligibility!,True
300430,BankCustomer_3430,@ChaseSupport,Locked out of online banking! The OTP 2FA SMS code is not sending to my phone @ChaseSupport,Account_Access_Security,"We understand how frustrating lockout can be! If SMS codes are failing, please try voice call verification or visit chase.com/recovery. Send us a DM for account review!",True
300431,BankCustomer_3431,@ChaseSupport,Received suspicious text saying my Chase account was suspended click link @ChaseSupport,Account_Access_Security,Please do NOT click any links! Chase will never text you asking for your password or PIN. Forward suspicious texts to phishing@chase.com and DM us to verify your security.,True
300432,BankCustomer_3432,@ChaseSupport,Forgot my Online Banking user ID and password reset link expired @ChaseSupport,Account_Access_Security,No worries! You can recover your User ID securely by entering your card number and SSN at chase.com/logon. Send us a DM if you need help with recovery steps!,True
300433,BankCustomer_3433,@ChaseSupport,Received security alert that someone signed into my banking app from an unknown IP address @ChaseSupport,Account_Access_Security,Please change your password immediately and review your authorized devices under Profile Settings. DM us right away if you notice any unfamiliar transactions!,True
300434,BankCustomer_3434,@ChaseSupport,how do i set up 2-factor authentication via an authenticator app instead of sms? @chasesupport,Account_Access_Security,You can manage 2FA preferences under Profile & Settings -> Security Options -> Two-Step Verification. DM us if you need help setting up an authenticator app!,True
300435,BankCustomer_3435,@ChaseSupport,My international wire transfer sent 3 days ago still shows as pending @ChaseSupport,Wire_Transfer_Payment_Issue,International wires typically take 3-5 business days depending on intermediary banks. Please DM us your wire reference number so we can trace the transfer status: chase.com/help,True
300436,BankCustomer_3436,@ChaseSupport,ACH direct deposit from my employer didn't post to my checking account this morning @ChaseSupport,Wire_Transfer_Payment_Issue,"Direct deposits usually process by 6:00 AM EST on payment date. If your employer initiated the transfer, DM us your routing number & date so we can inspect pending clearing!",True
300437,BankCustomer_3437,@ChaseSupport,Transferred money via Zelle to wrong phone number by mistake @ChaseSupport help!,Wire_Transfer_Payment_Issue,"If the recipient has not enrolled in Zelle, the payment can be canceled in your Zelle activity tab. If already enrolled, please DM us immediately so we can assist: chase.com/help",True
300438,BankCustomer_3438,@ChaseSupport,What are the daily outgoing wire transfer limits for Chase Checking accounts? @ChaseSupport,Wire_Transfer_Payment_Issue,"Standard online wire limits vary by account tier (typically $10,000-$25,000 daily). You can check your specific limit in the app under Pay & Transfer. DM us with questions!",True
300439,BankCustomer_3439,@ChaseSupport,Was charged a $35 wire fee even though the wire transfer failed @ChaseSupport,Wire_Transfer_Payment_Issue,"We apologize for the fee error! If a wire fails due to bank processing, wire fees are eligible for full reversal. DM us your transaction date so we can issue credit!",True
300440,BankCustomer_3440,@ChaseSupport,Lost my Chase Freedom card at a restaurant last night! Need a replacement fast @ChaseSupport PLEASE ASSIST IMMEDIATELY!,Card_Management_Issuance,"First, lock your card in the app to prevent charges! You can request a free rush replacement card under Account Services -> Replace Card. DM us if you need help!",True
300441,BankCustomer_3441,@ChaseSupport,"received new replacement debit card in mail, how do i activate it? @chasesupport",Card_Management_Issuance,"You can activate your card instantly by making an ATM transaction with your PIN, or in the Mobile App under Account Services -> Activate Card. DM us if needed!",True
300442,BankCustomer_3442,@ChaseSupport,"Forgot my ATM card PIN, can I reset it online without going to a branch? @ChaseSupport",Card_Management_Issuance,Yes! You can request a PIN reset or create a new PIN in the Mobile App under Account Settings -> Manage PIN. DM us if you'd like step-by-step assistance!,True
300443,BankCustomer_3443,@ChaseSupport,"Tracking number for my new credit card says out for delivery, will signature be required? @ChaseSupport",Card_Management_Issuance,Standard credit card replacement mailings do not require a signature and will be delivered directly to your mailbox. DM us your zip code if you need tracking updates!,True
300444,BankCustomer_3444,@ChaseSupport,Can I use my digital card in Apple Pay while waiting for physical card delivery? @ChaseSupport,Card_Management_Issuance,Yes! You can push your digital card directly to Apple Pay or Google Pay instantly from the Chase app under Account Services -> Digital Wallets. DM us for help!,True
300445,BankCustomer_3445,@ChaseSupport,What are the Saturday branch operating hours for local Chase branches? @ChaseSupport,General_Banking_Inquiry,Most Chase branches operate Saturday 9:00 AM - 2:00 PM local time. You can verify exact branch hours and ATM locations using our locator at chase.com/locator,True
300446,BankCustomer_3446,@ChaseSupport,How do I download my official monthly account statement PDF for loan application? @ChaseSupport,General_Banking_Inquiry,You can download electronic statements anytime in Online Banking under Account Statements -> Select Month -> Download PDF. DM us if you need older archives!,True
300447,BankCustomer_3447,@ChaseSupport,What is the current APY interest rate on Chase Savings accounts? @ChaseSupport,General_Banking_Inquiry,Our interest rates vary by location and tier. You can view current APY rates for your zip code at chase.com/savings. DM us if you'd like a representative to call!,True
300448,BankCustomer_3448,@ChaseSupport,how do i order new paper checkbooks for my checking account? @chasesupport,General_Banking_Inquiry,"You can order checkbooks online under Account Services -> Order Checks, or via customer service. DM us your account email if you need assistance selecting check styles!",True
300449,BankCustomer_3449,@ChaseSupport,Is there a minimum daily balance requirement to waive monthly checking account fee? @ChaseSupport,General_Banking_Inquiry,"Yes, maintaining a $1,500 minimum daily balance or qualifying direct deposit waives the monthly fee. DM us to review fee waiver eligibility for your specific account!",True
300450,BankCustomer_3000,@ChaseSupport,I see a charge of $450 from an unknown vendor in New York on my debit card! @ChaseSupport,Card_Transaction_Dispute,"Security is our priority! Please lock your card immediately in the Mobile App under Account Services, then DM us your phone number so our fraud team can reach out: chase.com/help",True
300451,BankCustomer_3001,@ChaseSupport,I was charged twice for my online grocery order on my Chase Sapphire card @ChaseSupport PLEASE ASSIST IMMEDIATELY!,Card_Transaction_Dispute,We can help review duplicate charges! Pending charges often drop off automatically within 2-3 business days. Please DM us your zip code & account email so we can verify: chase.com/help,True
300452,BankCustomer_3002,@ChaseSupport,Merchant promised a refund 10 days ago but my account balance hasn't updated @ChaseSupport,Card_Transaction_Dispute,Refunds typically post within 3-5 business days after merchant processing. Please DM us your transaction date and merchant reference receipt so we can open a dispute: chase.com/help,True
300453,BankCustomer_3003,@ChaseSupport,How do I request a formal chargeback for a service that was never provided? @ChaseSupport,Card_Transaction_Dispute,You can file a formal transaction dispute directly in Online Banking under Account Activity -> Dispute Transaction. DM us if you need guidance through the steps!,True
300454,BankCustomer_3004,@ChaseSupport,My card was charged $15.99 for a subscription I canceled 2 months ago @ChaseSupport,Card_Transaction_Dispute,We apologize for the unwanted charge! You can block future recurring charges via the Mobile App. Send us a DM with your transaction details to review refund eligibility!,True
300455,BankCustomer_3005,@ChaseSupport,locked out of online banking! the otp 2fa sms code is not sending to my phone @chasesupport,Account_Access_Security,"We understand how frustrating lockout can be! If SMS codes are failing, please try voice call verification or visit chase.com/recovery. Send us a DM for account review!",True
300456,BankCustomer_3006,@ChaseSupport,Received suspicious text saying my Chase account was suspended click link @ChaseSupport,Account_Access_Security,Please do NOT click any links! Chase will never text you asking for your password or PIN. Forward suspicious texts to phishing@chase.com and DM us to verify your security.,True
300457,BankCustomer_3007,@ChaseSupport,Forgot my Online Banking user ID and password reset link expired @ChaseSupport,Account_Access_Security,No worries! You can recover your User ID securely by entering your card number and SSN at chase.com/logon. Send us a DM if you need help with recovery steps!,True
300458,BankCustomer_3008,@ChaseSupport,Received security alert that someone signed into my banking app from an unknown IP address @ChaseSupport,Account_Access_Security,Please change your password immediately and review your authorized devices under Profile Settings. DM us right away if you notice any unfamiliar transactions!,True
300459,BankCustomer_3009,@ChaseSupport,How do I set up 2-Factor Authentication via an Authenticator App instead of SMS? @ChaseSupport,Account_Access_Security,You can manage 2FA preferences under Profile & Settings -> Security Options -> Two-Step Verification. DM us if you need help setting up an authenticator app!,True
300460,BankCustomer_3010,@ChaseSupport,My international wire transfer sent 3 days ago still shows as pending @ChaseSupport,Wire_Transfer_Payment_Issue,International wires typically take 3-5 business days depending on intermediary banks. Please DM us your wire reference number so we can trace the transfer status: chase.com/help,True
300461,BankCustomer_3011,@ChaseSupport,ACH direct deposit from my employer didn't post to my checking account this morning @ChaseSupport,Wire_Transfer_Payment_Issue,"Direct deposits usually process by 6:00 AM EST on payment date. If your employer initiated the transfer, DM us your routing number & date so we can inspect pending clearing!",True
300462,BankCustomer_3012,@ChaseSupport,transferred money via zelle to wrong phone number by mistake @chasesupport help! PLEASE ASSIST IMMEDIATELY!,Wire_Transfer_Payment_Issue,"If the recipient has not enrolled in Zelle, the payment can be canceled in your Zelle activity tab. If already enrolled, please DM us immediately so we can assist: chase.com/help",True
300463,BankCustomer_3013,@ChaseSupport,What are the daily outgoing wire transfer limits for Chase Checking accounts? @ChaseSupport,Wire_Transfer_Payment_Issue,"Standard online wire limits vary by account tier (typically $10,000-$25,000 daily). You can check your specific limit in the app under Pay & Transfer. DM us with questions!",True
300464,BankCustomer_3014,@ChaseSupport,Was charged a $35 wire fee even though the wire transfer failed @ChaseSupport,Wire_Transfer_Payment_Issue,"We apologize for the fee error! If a wire fails due to bank processing, wire fees are eligible for full reversal. DM us your transaction date so we can issue credit!",True
300465,BankCustomer_3015,@ChaseSupport,Lost my Chase Freedom card at a restaurant last night! Need a replacement fast @ChaseSupport,Card_Management_Issuance,"First, lock your card in the app to prevent charges! You can request a free rush replacement card under Account Services -> Replace Card. DM us if you need help!",True
300466,BankCustomer_3016,@ChaseSupport,"Received new replacement debit card in mail, how do I activate it? @ChaseSupport",Card_Management_Issuance,"You can activate your card instantly by making an ATM transaction with your PIN, or in the Mobile App under Account Services -> Activate Card. DM us if needed!",True
300467,BankCustomer_3017,@ChaseSupport,"Forgot my ATM card PIN, can I reset it online without going to a branch? @ChaseSupport",Card_Management_Issuance,Yes! You can request a PIN reset or create a new PIN in the Mobile App under Account Settings -> Manage PIN. DM us if you'd like step-by-step assistance!,True
300468,BankCustomer_3018,@ChaseSupport,"Tracking number for my new credit card says out for delivery, will signature be required? @ChaseSupport",Card_Management_Issuance,Standard credit card replacement mailings do not require a signature and will be delivered directly to your mailbox. DM us your zip code if you need tracking updates!,True
300469,BankCustomer_3019,@ChaseSupport,can i use my digital card in apple pay while waiting for physical card delivery? @chasesupport,Card_Management_Issuance,Yes! You can push your digital card directly to Apple Pay or Google Pay instantly from the Chase app under Account Services -> Digital Wallets. DM us for help!,True
